Bevoelkerung nach Geburtslaendern, Staatsangehoerigkeit und Migrationshintergrund, 2012-2022 | population by place of birth, citizenship and migrational background by LAU2, 2012-2022;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;POP_TOTAL;BORN_AUT;BORN_FOR;NATIONALITY_AUT;NATIONALITY_FOR;MIG_BACKGROUND;YEAR
AT1;AT12;AT123;31947;Wilhelmsburg;6577;5682;895;5808;769;1046;2021
AT1;AT12;AT123;31948;Wölbling;2503;2257;246;2272;231;277;2021
AT1;AT12;AT126;31949;Gablitz;5019;4151;868;4402;617;959;2021
AT1;AT12;AT126;31950;Mauerbach;3574;3097;477;3266;308;535;2021
AT1;AT12;AT126;31951;Pressbaum;7762;6514;1248;6754;1008;1407;2021
AT1;AT12;AT126;31952;Purkersdorf;9890;7990;1900;8425;1465;2116;2021
AT1;AT12;AT126;31953;Tullnerbach;2923;2495;428;2601;322;473;2021
AT1;AT12;AT126;31954;Wolfsgraben;1760;1563;197;1609;151;219;2021
AT1;AT12;AT121;32001;Gaming;2974;2723;251;2770;204;280;2021
AT1;AT12;AT121;32002;Göstling an der Ybbs;1983;1896;87;1909;74;99;2021
AT1;AT12;AT121;32003;Gresten;1981;1794;187;1822;159;203;2021
AT1;AT12;AT121;32004;Gresten-Land;1487;1448;39;1463;24;42;2021
AT1;AT12;AT121;32005;Lunz am See;1795;1728;67;1737;58;68;2021
AT1;AT12;AT121;32006;Oberndorf an der Melk;2993;2926;67;2939;54;70;2021
AT1;AT12;AT121;32007;Puchenstuben;296;278;18;277;19;21;2021
AT1;AT12;AT121;32008;Purgstall an der Erlauf;5380;5081;299;5136;244;323;2021
AT1;AT12;AT121;32009;Randegg;1842;1802;40;1815;27;41;2021
AT1;AT12;AT121;32010;Reinsberg;1051;1031;20;1029;22;26;2021
AT1;AT12;AT121;32011;St. Anton an der Jeßnitz;1175;1131;44;1135;40;49;2021
AT1;AT12;AT121;32012;St. Georgen an der Leys;1332;1311;21;1306;26;28;2021
AT1;AT12;AT121;32013;Scheibbs;4122;3845;277;3902;220;305;2021
AT1;AT12;AT121;32014;Steinakirchen am Forst;2304;2234;70;2245;59;74;2021
AT1;AT12;AT121;32015;Wang;1394;1353;41;1356;38;46;2021
AT1;AT12;AT121;32016;Wieselburg;4408;3448;960;3524;884;1068;2021
AT1;AT12;AT121;32017;Wieselburg-Land;3398;3221;177;3262;136;187;2021
AT1;AT12;AT121;32018;Wolfpassing;1652;1597;55;1593;59;66;2021
AT1;AT12;AT126;32101;Absdorf;2229;1940;289;1971;258;339;2021
AT1;AT12;AT126;32104;Atzenbrugg;3147;2784;363;2822;325;430;2021
AT1;AT12;AT126;32106;Fels am Wagram;2368;2188;180;2209;159;202;2021
AT1;AT12;AT126;32107;Grafenwörth;3190;2971;219;3029;161;232;2021
AT1;AT12;AT126;32109;Großriedenthal;940;918;22;923;17;27;2021
AT1;AT12;AT126;32110;Großweikersdorf;3245;3023;222;3069;176;258;2021
AT1;AT12;AT126;32112;Judenau-Baumgarten;2287;2027;260;2059;228;304;2021
AT1;AT12;AT126;32114;Kirchberg am Wagram;3710;3455;255;3474;236;316;2021
AT1;AT12;AT126;32115;Königsbrunn am Wagram;1404;1305;99;1314;90;114;2021
AT1;AT12;AT126;32116;Königstetten;2576;2313;263;2344;232;323;2021
AT1;AT12;AT126;32119;Langenrohr;2430;2151;279;2158;272;328;2021
AT1;AT12;AT126;32120;Michelhausen;3696;3220;476;3257;439;546;2021
AT1;AT12;AT126;32131;Sieghartskirchen;7637;6604;1033;6770;867;1178;2021
AT1;AT12;AT126;32132;Sitzenberg-Reidling;2378;2157;221;2170;208;261;2021
AT1;AT12;AT126;32134;Tulbing;3026;2760;266;2851;175;297;2021
AT1;AT12;AT126;32135;Tulln an der Donau;16380;13495;2885;13846;2534;3357;2021
AT1;AT12;AT126;32139;Würmla;1543;1390;153;1398;145;177;2021
AT1;AT12;AT126;32140;Zeiselmauer-Wolfpassing;2265;1990;275;2050;215;310;2021
AT1;AT12;AT126;32141;Zwentendorf an der Donau;4133;3501;632;3509;624;775;2021
AT1;AT12;AT126;32142;St. Andrä-Wördern;7899;6783;1116;7026;873;1240;2021
AT1;AT12;AT126;32143;Muckendorf-Wipfing;1691;1505;186;1562;129;206;2021
AT1;AT12;AT126;32144;Klosterneuburg;27588;22285;5303;23509;4079;5826;2021
AT1;AT12;AT124;32202;Dietmanns;1025;978;47;997;28;49;2021
AT1;AT12;AT124;32203;Dobersberg;1564;1506;58;1520;44;64;2021
AT1;AT12;AT124;32206;Gastern;1181;1166;15;1171;10;18;2021
AT1;AT12;AT124;32207;Groß-Siegharts;2710;2560;150;2597;113;161;2021
AT1;AT12;AT124;32209;Karlstein an der Thaya;1483;1411;72;1431;52;75;2021
AT1;AT12;AT124;32210;Kautzen;1082;1037;45;1052;30;47;2021
AT1;AT12;AT124;32212;Ludweis-Aigen;903;882;21;891;12;23;2021
AT1;AT12;AT124;32214;Pfaffenschlag bei Waidhofen an der Thaya;923;905;18;911;12;18;2021
AT1;AT12;AT124;32216;Raabs an der Thaya;2631;2477;154;2521;110;167;2021
AT1;AT12;AT124;32217;Thaya;1399;1366;33;1382;17;34;2021
AT1;AT12;AT124;32219;Vitis;2649;2574;75;2607;42;78;2021
AT1;AT12;AT124;32220;Waidhofen an der Thaya;5289;5019;270;5067;222;308;2021
AT1;AT12;AT124;32221;Waidhofen an der Thaya-Land;1287;1273;14;1280;7;16;2021
AT1;AT12;AT124;32222;Waldkirchen an der Thaya;493;473;20;486;7;20;2021
AT1;AT12;AT124;32223;Windigsteig;912;888;24;898;14;24;2021
AT1;AT12;AT122;32301;Bad Fischau-Brunn;3477;3140;337;3225;252;377;2021
AT1;AT12;AT122;32302;Bad Schönau;727;696;31;705;22;33;2021
AT1;AT12;AT122;32304;Ebenfurth;3182;2442;740;2557;625;870;2021
AT1;AT12;AT122;32305;Eggendorf;5052;4066;986;4340;712;1141;2021
AT1;AT12;AT122;32306;Bad Erlach;3225;2896;329;2995;230;364;2021
AT1;AT12;AT122;32307;Felixdorf;4413;3564;849;3829;584;960;2021
AT1;AT12;AT122;32308;Gutenstein;1267;1139;128;1158;109;145;2021
AT1;AT12;AT122;32309;Hochneukirchen-Gschaidt;1633;1615;18;1621;12;18;2021
AT1;AT12;AT122;32310;Hochwolkersdorf;1016;974;42;983;33;44;2021
AT1;AT12;AT122;32311;Hohe Wand;1420;1317;103;1330;90;116;2021
AT1;AT12;AT122;32312;Hollenthon;1001;969;32;971;30;38;2021
AT1;AT12;AT122;32313;Katzelsdorf;3224;2960;264;3057;167;290;2021
AT1;AT12;AT122;32314;Kirchschlag in der Buckligen Welt;2820;2663;157;2695;125;169;2021
AT1;AT12;AT122;32315;Krumbach;2311;2215;96;2248;63;100;2021
AT1;AT12;AT122;32316;Lanzenkirchen;4012;3613;399;3700;312;443;2021
AT1;AT12;AT122;32317;Lichtenegg;1053;1031;22;1040;13;23;2021
AT1;AT12;AT122;32318;Lichtenwörth;2736;2434;302;2471;265;362;2021
AT1;AT12;AT122;32319;Markt Piesting;3106;2607;499;2708;398;559;2021
AT1;AT12;AT122;32320;Matzendorf-Hölles;2108;1876;232;1964;144;261;2021
AT1;AT12;AT122;32321;Miesenbach;671;622;49;628;43;56;2021
AT1;AT12;AT122;32322;Muggendorf;517;479;38;478;39;46;2021
AT1;AT12;AT122;32323;Pernitz;2476;2139;337;2182;294;401;2021
AT1;AT12;AT122;32324;Rohr im Gebirge;453;433;20;437;16;21;2021
AT1;AT12;AT122;32325;Bromberg;1183;1129;54;1135;48;59;2021
AT1;AT12;AT122;32326;Schwarzenbach;913;872;41;874;39;47;2021
AT1;AT12;AT122;32327;Sollenau;5231;4218;1013;4481;750;1190;2021
AT1;AT12;AT122;32330;Theresienfeld;3817;2940;877;3128;689;1038;2021
AT1;AT12;AT122;32331;Waidmannsfeld;1522;1369;153;1396;126;176;2021
AT1;AT12;AT122;32332;Waldegg;2019;1665;354;1705;314;409;2021
AT1;AT12;AT122;32333;Walpersbach;1168;1097;71;1114;54;79;2021
AT1;AT12;AT122;32334;Weikersdorf am Steinfelde;1068;1006;62;1027;41;72;2021
AT1;AT12;AT122;32335;Wiesmath;1526;1495;31;1499;27;36;2021
AT1;AT12;AT122;32336;Winzendorf-Muthmannsdorf;1881;1686;195;1735;146;216;2021
AT1;AT12;AT122;32337;Wöllersdorf-Steinabrückl;4732;3998;734;4194;538;856;2021
AT1;AT12;AT122;32338;Zillingdorf;2073;1879;194;1930;143;217;2021
AT1;AT12;AT124;32501;Allentsteig;1736;1677;59;1699;37;60;2021
AT1;AT12;AT124;32502;Arbesbach;1591;1576;15;1574;17;20;2021
AT1;AT12;AT124;32503;Bärnkopf;350;345;5;345;5;5;2021
AT1;AT12;AT124;32504;Echsenbach;1277;1236;41;1243;34;45;2021
AT1;AT12;AT124;32505;Göpfritz an der Wild;1806;1745;61;1766;40;66;2021
AT1;AT12;AT124;32506;Grafenschlag;853;832;21;833;20;23;2021
AT1;AT12;AT124;32508;Groß Gerungs;4436;4342;94;4363;73;106;2021
AT1;AT12;AT124;32509;Großgöttfritz;1361;1329;32;1331;30;35;2021
AT1;AT12;AT124;32511;Gutenbrunn;506;484;22;486;20;24;2021
AT1;AT12;AT124;32514;Kirchschlag;628;614;14;612;16;19;2021
AT1;AT12;AT124;32515;Kottes-Purk;1451;1417;34;1420;31;36;2021
AT1;AT12;AT124;32516;Langschlag;1725;1677;48;1695;30;48;2021
AT1;AT12;AT124;32517;Martinsberg;1085;1035;50;1033;52;63;2021
AT1;AT12;AT124;32518;Ottenschlag;1013;966;47;973;40;57;2021
AT1;AT12;AT124;32519;Altmelon;855;852;3;854;1;3;2021
AT1;AT12;AT124;32520;Pölla;909;873;36;881;28;38;2021
AT1;AT12;AT124;32521;Rappottenstein;1724;1689;35;1698;26;37;2021
AT1;AT12;AT124;32522;Sallingberg;1280;1217;63;1227;53;66;2021
AT1;AT12;AT124;32523;Schönbach;767;745;22;744;23;25;2021
AT1;AT12;AT124;32524;Schwarzenau;1515;1466;49;1475;40;52;2021
AT1;AT12;AT124;32525;Schweiggers;2024;1973;51;1990;34;54;2021
AT1;AT12;AT124;32528;Bad Traunstein;992;983;9;984;8;11;2021
AT1;AT12;AT124;32529;Waldhausen;1220;1188;32;1197;23;32;2021
AT1;AT12;AT124;32530;Zwettl-Niederösterreich;10723;10325;398;10415;308;430;2021
AT1;AT12;AT124;30101;Krems an der Donau;24921;19638;5283;20204;4717;5921;2022
AT1;AT12;AT123;30201;St. Pölten;56360;43888;12472;45660;10700;14449;2022
AT1;AT12;AT121;30301;Waidhofen an der Ybbs;11092;10127;965;10286;806;1084;2022
AT1;AT12;AT122;30401;Wiener Neustadt;47106;35231;11875;37507;9599;13657;2022
AT1;AT12;AT121;30501;Allhartsberg;2186;2123;63;2142;44;71;2022
AT1;AT12;AT121;30502;Amstetten;23653;19205;4448;19438;4215;5257;2022
AT1;AT12;AT121;30503;Ardagger;3595;3439;156;3465;130;170;2022
AT1;AT12;AT121;30504;Aschbach-Markt;3781;3434;347;3474;307;397;2022
AT1;AT12;AT121;30506;Behamberg;3496;3292;204;3326;170;227;2022
AT1;AT12;AT121;30507;Biberbach;2307;2252;55;2271;36;56;2022
AT1;AT12;AT121;30508;Ennsdorf;3188;2671;517;2807;381;577;2022
AT1;AT12;AT121;30509;Ernsthofen;2286;2166;120;2192;94;135;2022
AT1;AT12;AT121;30510;Ertl;1235;1215;20;1227;8;20;2022
AT1;AT12;AT121;30511;Euratsfeld;2701;2625;76;2634;67;86;2022
AT1;AT12;AT121;30512;Ferschnitz;1827;1788;39;1800;27;41;2022
AT1;AT12;AT121;30514;Haag;5680;5268;412;5306;374;467;2022
AT1;AT12;AT121;30515;Haidershofen;3691;3484;207;3525;166;233;2022
AT1;AT12;AT121;30516;Hollenstein an der Ybbs;1678;1570;108;1581;97;117;2022
AT1;AT12;AT121;30517;Kematen an der Ybbs;2691;2273;418;2307;384;489;2022
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;3048;2942;106;2950;98;128;2022
AT1;AT12;AT121;30521;Neustadtl an der Donau;2153;2082;71;2092;61;74;2022
AT1;AT12;AT121;30522;Oed-Oehling;2032;1875;157;1882;150;179;2022
AT1;AT12;AT121;30524;Opponitz;889;810;79;813;76;86;2022
AT1;AT12;AT121;30526;St. Georgen am Reith;537;523;14;529;8;14;2022
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;2871;2660;211;2695;176;233;2022
AT1;AT12;AT121;30529;St. Pantaleon-Erla;2641;2452;189;2491;150;204;2022
AT1;AT12;AT121;30530;St. Peter in der Au;5176;4921;255;4971;205;277;2022
AT1;AT12;AT121;30531;St. Valentin;9339;8411;928;8559;780;1055;2022
AT1;AT12;AT121;30532;Seitenstetten;3437;3244;193;3269;168;216;2022
AT1;AT12;AT121;30533;Sonntagberg;3705;3420;285;3456;249;315;2022
AT1;AT12;AT121;30534;Strengberg;2120;2015;105;2039;81;118;2022
AT1;AT12;AT121;30536;Viehdorf;1352;1272;80;1295;57;85;2022
AT1;AT12;AT121;30538;Wallsee-Sindelburg;2168;2030;138;2047;121;153;2022
AT1;AT12;AT121;30539;Weistrach;2286;2231;55;2235;51;65;2022
AT1;AT12;AT121;30541;Winklarn;1837;1709;128;1726;111;147;2022
AT1;AT12;AT121;30542;Wolfsbach;2125;2034;91;2030;95;108;2022
AT1;AT12;AT121;30543;Ybbsitz;3350;3255;95;3274;76;108;2022
AT1;AT12;AT121;30544;Zeillern;1923;1852;71;1868;55;71;2022
AT1;AT12;AT127;30601;Alland;2631;2240;391;2308;323;436;2022
AT1;AT12;AT122;30602;Altenmarkt an der Triesting;2174;1797;377;1829;345;407;2022
AT1;AT12;AT127;30603;Bad Vöslau;12424;9794;2630;10284;2140;3016;2022
AT1;AT12;AT127;30604;Baden;25783;19322;6461;21143;4640;7074;2022
AT1;AT12;AT122;30605;Berndorf;8990;7097;1893;7368;1622;2260;2022
AT1;AT12;AT127;30607;Ebreichsdorf;11550;9438;2112;9992;1558;2424;2022
AT1;AT12;AT122;30608;Enzesfeld-Lindabrunn;4188;3693;495;3776;412;596;2022
AT1;AT12;AT122;30609;Furth an der Triesting;874;821;53;830;44;62;2022
AT1;AT12;AT127;30612;Günselsdorf;1733;1367;366;1486;247;408;2022
AT1;AT12;AT127;30613;Heiligenkreuz;1545;1242;303;1283;262;325;2022
AT1;AT12;AT122;30614;Hernstein;1552;1446;106;1473;79;116;2022
AT1;AT12;AT122;30615;Hirtenberg;2545;1741;804;1920;625;882;2022
AT1;AT12;AT127;30616;Klausen-Leopoldsdorf;1705;1564;141;1587;118;166;2022
AT1;AT12;AT127;30618;Kottingbrunn;7388;6011;1377;6435;953;1533;2022
AT1;AT12;AT127;30620;Leobersdorf;5118;4076;1042;4360;758;1187;2022
AT1;AT12;AT127;30621;Mitterndorf an der Fischa;3059;2509;550;2625;434;656;2022
AT1;AT12;AT127;30623;Oberwaltersdorf;4943;4131;812;4374;569;893;2022
AT1;AT12;AT127;30625;Pfaffstätten;3518;2956;562;3110;408;633;2022
AT1;AT12;AT127;30626;Pottendorf;7457;6149;1308;6422;1035;1511;2022
AT1;AT12;AT122;30627;Pottenstein;2887;2376;511;2460;427;609;2022
AT1;AT12;AT127;30629;Reisenberg;1723;1489;234;1533;190;269;2022
AT1;AT12;AT127;30631;Schönau an der Triesting;2110;1789;321;1899;211;365;2022
AT1;AT12;AT127;30633;Seibersdorf;1559;1437;122;1474;85;133;2022
AT1;AT12;AT127;30635;Sooß;1015;816;199;855;160;218;2022
AT1;AT12;AT127;30636;Tattendorf;1423;1227;196;1266;157;214;2022
AT1;AT12;AT127;30637;Teesdorf;1771;1493;278;1575;196;318;2022
AT1;AT12;AT127;30639;Traiskirchen;18761;14614;4147;15744;3017;4684;2022
AT1;AT12;AT127;30641;Trumau;3753;3070;683;3167;586;808;2022
AT1;AT12;AT122;30645;Weissenbach an der Triesting;1744;1505;239;1547;197;273;2022
AT1;AT12;AT127;30646;Blumau-Neurißhof;1927;1635;292;1690;237;323;2022
AT1;AT12;AT127;30701;Au am Leithaberge;953;859;94;874;79;107;2022
AT1;AT12;AT127;30702;Bad Deutsch-Altenburg;1946;1409;537;1472;474;592;2022
AT1;AT12;AT127;30703;Berg;956;571;385;559;397;429;2022
AT1;AT12;AT127;30704;Bruck an der Leitha;8186;6561;1625;6708;1478;1905;2022
AT1;AT12;AT127;30706;Enzersdorf an der Fischa;3491;2974;517;3099;392;591;2022
AT1;AT12;AT127;30708;Göttlesbrunn-Arbesthal;1449;1315;134;1338;111;147;2022
AT1;AT12;AT127;30709;Götzendorf an der Leitha;2188;1815;373;1853;335;452;2022
AT1;AT12;AT127;30710;Hainburg a. d. Donau;6892;4094;2798;4133;2759;3201;2022
AT1;AT12;AT127;30711;Haslau-Maria Ellend;2008;1684;324;1782;226;372;2022
AT1;AT12;AT127;30712;Höflein;1212;1145;67;1148;64;77;2022
AT1;AT12;AT127;30713;Hof am Leithaberge;1607;1400;207;1407;200;245;2022
AT1;AT12;AT127;30715;Hundsheim;636;569;67;569;67;79;2022
AT1;AT12;AT127;30716;Mannersdorf am Leithagebirge;4150;3406;744;3387;763;928;2022
AT1;AT12;AT127;30718;Petronell-Carnuntum;1285;1077;208;1091;194;251;2022
AT1;AT12;AT127;30719;Prellenkirchen;1658;1362;296;1360;298;345;2022
AT1;AT12;AT127;30721;Rohrau;1665;1430;235;1477;188;266;2022
AT1;AT12;AT127;30722;Scharndorf;1227;1067;160;1107;120;173;2022
AT1;AT12;AT127;30724;Sommerein;2162;1935;227;1979;183;267;2022
AT1;AT12;AT127;30726;Trautmannsdorf an der Leitha;2962;2598;364;2669;293;417;2022
AT1;AT12;AT127;30728;Wolfsthal;1179;655;524;632;547;582;2022
AT1;AT12;AT127;30729;Ebergassing;4050;3124;926;3258;792;1087;2022
AT1;AT12;AT127;30730;Fischamend;5593;4433;1160;4635;958;1294;2022
AT1;AT12;AT127;30731;Gramatneusiedl;3697;2903;794;3010;687;918;2022
AT1;AT12;AT127;30732;Himberg;7828;6592;1236;6813;1015;1447;2022
AT1;AT12;AT127;30733;Klein-Neusiedl;957;759;198;769;188;241;2022
AT1;AT12;AT127;30734;Lanzendorf;1901;1593;308;1656;245;363;2022
AT1;AT12;AT127;30735;Leopoldsdorf;5288;4416;872;4681;607;985;2022
AT1;AT12;AT127;30736;Maria-Lanzendorf;2193;1830;363;1910;283;420;2022
AT1;AT12;AT127;30737;Moosbrunn;1804;1561;243;1619;185;261;2022
AT1;AT12;AT127;30738;Rauchenwarth;789;716;73;729;60;82;2022
AT1;AT12;AT127;30739;Schwadorf;2250;1789;461;1890;360;528;2022
AT1;AT12;AT127;30740;Schwechat;20763;15309;5454;15852;4911;6322;2022
AT1;AT12;AT127;30741;Zwölfaxing;1711;1454;257;1504;207;306;2022
AT1;AT12;AT126;30801;Aderklaa;196;175;21;178;18;21;2022
AT1;AT12;AT126;30802;Andlersdorf;148;130;18;132;16;18;2022
AT1;AT12;AT126;30803;Angern an der March;3446;2929;517;3011;435;605;2022
AT1;AT12;AT126;30804;Auersthal;1954;1713;241;1726;228;300;2022
AT1;AT12;AT126;30805;Bad Pirawarth;1791;1628;163;1672;119;190;2022
AT1;AT12;AT126;30808;Deutsch-Wagram;9126;7321;1805;7877;1249;2037;2022
AT1;AT12;AT125;30810;Drösing;1096;982;114;1013;83;125;2022
AT1;AT12;AT125;30811;Dürnkrut;2272;2037;235;2080;192;269;2022
AT1;AT12;AT126;30812;Ebenthal;925;806;119;815;110;133;2022
AT1;AT12;AT126;30813;Eckartsau;1342;1148;194;1147;195;229;2022
AT1;AT12;AT126;30814;Engelhartstetten;2128;1820;308;1855;273;364;2022
AT1;AT12;AT126;30817;Gänserndorf;11950;9614;2336;10158;1792;2745;2022
AT1;AT12;AT126;30819;Glinzendorf;345;280;65;301;44;74;2022
AT1;AT12;AT126;30821;Groß-Enzersdorf;11817;9735;2082;10328;1489;2327;2022
AT1;AT12;AT126;30822;Großhofen;104;86;18;79;25;27;2022
AT1;AT12;AT126;30824;Groß-Schweinbarth;1321;1181;140;1180;141;181;2022
AT1;AT12;AT126;30825;Haringsee;1172;1017;155;1069;103;171;2022
AT1;AT12;AT125;30826;Hauskirchen;1299;1167;132;1186;113;155;2022
AT1;AT12;AT125;30827;Hohenau an der March;2755;2323;432;2349;406;531;2022
AT1;AT12;AT126;30828;Hohenruppersdorf;933;885;48;894;39;58;2022
AT1;AT12;AT125;30829;Jedenspeigen;1117;1036;81;1056;61;92;2022
AT1;AT12;AT126;30830;Lassee;2971;2512;459;2567;404;526;2022
AT1;AT12;AT126;30831;Leopoldsdorf im Marchfeld;2910;2396;514;2540;370;580;2022
AT1;AT12;AT126;30834;Mannsdorf an der Donau;355;292;63;303;52;68;2022
AT1;AT12;AT126;30835;Marchegg;3009;2332;677;2400;609;776;2022
AT1;AT12;AT126;30836;Markgrafneusiedl;903;803;100;829;74;113;2022
AT1;AT12;AT126;30838;Matzen-Raggendorf;2786;2416;370;2458;328;461;2022
AT1;AT12;AT125;30841;Neusiedl an der Zaya;1227;1095;132;1132;95;141;2022
AT1;AT12;AT126;30842;Obersiebenbrunn;1775;1497;278;1582;193;319;2022
AT1;AT12;AT126;30844;Orth an der Donau;2159;1875;284;1933;226;331;2022
AT1;AT12;AT125;30845;Palterndorf-Dobermannsdorf;1368;1217;151;1225;143;177;2022
AT1;AT12;AT126;30846;Parbasdorf;169;162;7;164;5;8;2022
AT1;AT12;AT126;30848;Prottes;1454;1235;219;1284;170;256;2022
AT1;AT12;AT126;30849;Raasdorf;662;503;159;538;124;177;2022
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;1271;1163;108;1180;91;127;2022
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;2016;1742;274;1779;237;331;2022
AT1;AT12;AT126;30854;Spannberg;991;925;66;926;65;82;2022
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;11361;8850;2511;9508;1853;2937;2022
AT1;AT12;AT125;30857;Sulz im Weinviertel;1227;1125;102;1141;86;111;2022
AT1;AT12;AT126;30858;Untersiebenbrunn;1793;1495;298;1592;201;340;2022
AT1;AT12;AT126;30859;Velm-Götzendorf;770;710;60;718;52;70;2022
AT1;AT12;AT126;30860;Weikendorf;2022;1738;284;1799;223;338;2022
AT1;AT12;AT125;30863;Zistersdorf;5409;4898;511;4995;414;597;2022
AT1;AT12;AT126;30865;Weiden an der March;1001;861;140;868;133;172;2022
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;1116;1057;59;1068;48;66;2022
AT1;AT12;AT124;30903;Brand-Nagelberg;1469;1351;118;1380;89;129;2022
AT1;AT12;AT124;30904;Eggern;681;667;14;672;9;16;2022
AT1;AT12;AT124;30906;Eisgarn;696;671;25;673;23;27;2022
AT1;AT12;AT124;30908;Gmünd;5182;4443;739;4478;704;876;2022
AT1;AT12;AT124;30909;Großdietmanns;2175;2073;102;2113;62;106;2022
AT1;AT12;AT124;30910;Bad Großpertholz;1292;1239;53;1256;36;58;2022
AT1;AT12;AT124;30912;Großschönau;1230;1189;41;1201;29;45;2022
AT1;AT12;AT124;30913;Moorbad Harbach;718;676;42;678;40;49;2022
AT1;AT12;AT124;30915;Haugschlag;480;447;33;454;26;40;2022
AT1;AT12;AT124;30916;Heidenreichstein;3864;3615;249;3683;181;278;2022
AT1;AT12;AT124;30917;Hirschbach;579;564;15;575;4;15;2022
AT1;AT12;AT124;30920;Hoheneich;1402;1326;76;1335;67;87;2022
AT1;AT12;AT124;30921;Kirchberg am Walde;1272;1235;37;1238;34;47;2022
AT1;AT12;AT124;30925;Litschau;2138;2009;129;2049;89;135;2022
AT1;AT12;AT124;30929;Reingers;624;605;19;611;13;20;2022
AT1;AT12;AT124;30932;St. Martin;1053;1023;30;1034;19;30;2022
AT1;AT12;AT124;30935;Schrems;5324;4888;436;4978;346;495;2022
AT1;AT12;AT124;30939;Unserfrau-Altweitra;1007;968;39;973;34;43;2022
AT1;AT12;AT124;30940;Waldenstein;1174;1149;25;1156;18;26;2022
AT1;AT12;AT124;30942;Weitra;2609;2503;106;2526;83;122;2022
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;729;697;32;708;21;33;2022
AT1;AT12;AT125;31008;Göllersdorf;3134;2818;316;2862;272;363;2022
AT1;AT12;AT125;31009;Grabern;1747;1593;154;1589;158;194;2022
AT1;AT12;AT125;31014;Guntersdorf;1158;1094;64;1108;50;72;2022
AT1;AT12;AT125;31015;Hadres;1737;1633;104;1665;72;112;2022
AT1;AT12;AT125;31016;Hardegg;1304;1215;89;1232;72;98;2022
AT1;AT12;AT125;31018;Haugsdorf;1604;1502;102;1525;79;116;2022
AT1;AT12;AT125;31019;Heldenberg;1441;1354;87;1366;75;103;2022
AT1;AT12;AT125;31021;Hohenwarth-Mühlbach a. M.;1318;1234;84;1260;58;93;2022
AT1;AT12;AT125;31022;Hollabrunn;12084;10632;1452;10792;1292;1688;2022
AT1;AT12;AT125;31025;Mailberg;567;524;43;534;33;46;2022
AT1;AT12;AT125;31026;Maissau;1966;1867;99;1885;81;108;2022
AT1;AT12;AT125;31028;Nappersdorf-Kammersdorf;1185;1090;95;1112;73;107;2022
AT1;AT12;AT125;31033;Pernersdorf;1050;992;58;1012;38;58;2022
AT1;AT12;AT125;31035;Pulkau;1498;1425;73;1442;56;81;2022
AT1;AT12;AT125;31036;Ravelsbach;1614;1510;104;1532;82;114;2022
AT1;AT12;AT125;31037;Retz;4286;3920;366;3991;295;400;2022
AT1;AT12;AT125;31038;Retzbach;1002;914;88;938;64;98;2022
AT1;AT12;AT125;31041;Schrattenthal;893;852;41;867;26;44;2022
AT1;AT12;AT125;31042;Seefeld-Kadolz;976;903;73;924;52;78;2022
AT1;AT12;AT125;31043;Sitzendorf an der Schmida;2163;2060;103;2086;77;110;2022
AT1;AT12;AT125;31051;Wullersdorf;2385;2248;137;2286;99;149;2022
AT1;AT12;AT125;31052;Zellerndorf;2405;2305;100;2315;90;118;2022
AT1;AT12;AT125;31053;Ziersdorf;3400;3194;206;3236;164;237;2022
AT1;AT12;AT124;31101;Altenburg;794;753;41;759;35;49;2022
AT1;AT12;AT124;31102;Brunn an der Wild;833;800;33;805;28;39;2022
AT1;AT12;AT124;31103;Burgschleinitz-Kühnring;1328;1272;56;1291;37;60;2022
AT1;AT12;AT124;31104;Drosendorf-Zissersdorf;1167;1085;82;1119;48;88;2022
AT1;AT12;AT124;31105;Eggenburg;3499;3217;282;3311;188;293;2022
AT1;AT12;AT124;31106;Gars am Kamp;3480;3261;219;3316;164;245;2022
AT1;AT12;AT124;31107;Geras;1283;1228;55;1247;36;57;2022
AT1;AT12;AT124;31109;Horn;6457;5741;716;5836;621;810;2022
AT1;AT12;AT124;31110;Irnfritz-Messern;1428;1390;38;1399;29;40;2022
AT1;AT12;AT124;31111;Japons;710;681;29;690;20;31;2022
AT1;AT12;AT124;31113;Langau;690;653;37;664;26;39;2022
AT1;AT12;AT124;31114;Meiseldorf;851;836;15;841;10;15;2022
AT1;AT12;AT124;31117;Pernegg;688;669;19;674;14;20;2022
AT1;AT12;AT124;31119;Röhrenbach;495;483;12;490;5;12;2022
AT1;AT12;AT124;31120;Röschitz;1077;1037;40;1047;30;42;2022
AT1;AT12;AT124;31121;Rosenburg-Mold;830;766;64;771;59;73;2022
AT1;AT12;AT124;31123;St. Bernhard-Frauenhofen;1288;1253;35;1265;23;36;2022
AT1;AT12;AT124;31124;Sigmundsherberg;1680;1621;59;1642;38;63;2022
AT1;AT12;AT124;31129;Weitersfeld;1516;1460;56;1478;38;59;2022
